Serial Number:,PSY1E10T
APP Serial #:,030003E2
Head Serial #:,1884
App Ver:,R1-6-2
COM Ver:,R2-5-0
Instrument Name:,PSY1E10T_1884 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
18/07/2021,07:20:00,13.93,-7.48,0.00,0.00,0.17,-3.49,-0.30,-1.05,4.19,34.90 ,present ,12.73 ,141.30 ,
18/07/2021,07:30:00,13.90,-11.22,0.00,0.00,0.17,-3.49,-0.31,-1.58,4.19,34.59 ,present ,12.73 ,141.00 ,
18/07/2021,07:40:01,13.88,-9.01,0.00,0.00,0.17,-3.49,-0.37,-1.27,4.19,34.80 ,present ,12.71 ,142.80 ,
18/07/2021,07:50:01,13.90,-10.29,0.00,0.00,0.17,-3.49,-0.25,-1.45,4.19,35.00 ,present ,12.70 ,141.89 ,
18/07/2021,08:00:01,13.94,-11.22,0.00,0.00,0.17,-3.49,-0.22,-1.58,4.19,35.09 ,present ,12.73 ,140.70 ,
18/07/2021,08:10:01,13.96,-10.90,0.00,0.00,0.17,-3.49,-0.22,-1.53,4.19,35.09 ,present ,12.70 ,142.20 ,
18/07/2021,08:20:01,14.04,-10.74,0.00,0.00,0.17,-3.49,-0.25,-1.51,4.19,35.09 ,present ,12.70 ,141.89 ,
18/07/2021,08:30:01,14.08,-10.41,0.00,0.00,0.17,-3.49,-0.19,-1.46,4.19,35.40 ,present ,12.73 ,141.00 ,
18/07/2021,08:40:01,14.20,-10.44,0.00,0.00,0.17,-3.49,-0.16,-1.47,4.19,35.50 ,present ,12.73 ,141.00 ,
18/07/2021,08:50:01,14.34,-8.66,0.00,0.00,0.17,-3.49,-0.03,-1.22,4.19,35.70 ,present ,12.70 ,141.60 ,
18/07/2021,09:00:01,14.50,-6.74,0.00,0.00,0.17,-3.49,-0.27,-0.94,4.19,35.90 ,present ,12.71 ,142.80 ,
18/07/2021,09:10:00,14.73,-4.29,0.00,0.00,0.17,-3.49,0.00,-0.60,4.19,36.00 ,present ,12.74 ,141.89 ,
18/07/2021,09:20:00,15.02,-6.26,0.00,0.00,0.17,-3.49,0.05,-0.87,4.19,36.20 ,present ,12.74 ,141.60 ,
18/07/2021,09:30:01,15.27,-3.48,0.00,0.00,0.17,-3.49,-0.15,-0.48,4.19,36.59 ,present ,12.71 ,143.39 ,
18/07/2021,09:40:01,15.51,-3.79,0.00,0.00,0.17,-3.49,0.07,-0.53,4.19,36.90 ,present ,12.71 ,143.10 ,
18/07/2021,09:50:01,15.78,-5.06,0.00,0.00,0.17,-3.49,0.08,-0.70,4.19,37.09 ,present ,12.70 ,142.20 ,
18/07/2021,10:00:01,15.88,-9.81,0.00,0.00,0.17,-3.49,-0.03,-1.37,4.19,38.00 ,present ,12.71 ,143.10 ,
18/07/2021,10:10:01,15.85,-9.31,0.00,0.00,0.17,-3.49,0.02,-1.30,4.19,39.70 ,present ,12.74 ,142.80 ,
18/07/2021,10:20:00,16.04,-9.83,0.00,0.00,0.17,-3.49,-0.10,-1.37,4.19,41.30 ,present ,12.74 ,142.50 ,
18/07/2021,10:30:01,16.43,-9.36,0.00,0.00,0.17,-3.49,0.12,-1.30,4.19,42.70 ,present ,12.71 ,142.80 ,
18/07/2021,10:40:00,16.89,-9.48,0.00,0.00,0.17,-3.49,0.02,-1.32,4.19,43.80 ,present ,12.72 ,143.70 ,
18/07/2021,10:50:00,17.18,-9.66,0.00,0.00,0.17,-3.49,-0.07,-1.34,4.19,44.20 ,present ,12.71 ,143.39 ,
18/07/2021,11:00:00,17.57,-9.69,0.00,0.00,0.17,-3.49,0.04,-1.34,4.19,44.00 ,present ,12.72 ,143.70 ,
18/07/2021,11:10:00,18.00,-9.71,0.00,0.00,0.17,-3.49,0.21,-1.34,4.19,43.60 ,present ,12.71 ,143.10 ,
18/07/2021,11:20:00,18.49,-10.05,0.00,0.00,0.17,-3.49,0.14,-1.38,4.19,43.00 ,present ,12.71 ,143.39 ,
18/07/2021,11:30:00,18.83,-10.25,0.00,0.00,0.17,-3.49,0.17,-1.41,4.19,42.50 ,present ,12.74 ,142.50 ,
18/07/2021,11:40:00,19.05,-10.84,0.00,0.00,0.17,-3.49,0.06,-1.49,4.19,42.20 ,present ,12.71 ,143.10 ,
18/07/2021,11:50:00,19.41,-9.82,0.00,0.00,0.17,-3.49,0.04,-1.35,4.19,42.00 ,present ,12.72 ,143.70 ,
18/07/2021,12:00:00,19.83,-9.69,0.00,0.00,0.17,-3.49,0.20,-1.33,4.19,41.90 ,present ,12.71 ,143.39 ,
18/07/2021,12:10:00,20.22,-8.95,0.00,0.00,0.17,-3.49,0.50,-1.22,4.19,42.00 ,present ,12.71 ,143.39 ,
18/07/2021,12:20:00,20.46,-10.13,0.00,0.00,0.17,-3.49,0.34,-1.38,4.19,42.10 ,present ,12.71 ,142.80 ,
18/07/2021,12:30:00,20.67,-6.28,0.00,0.00,0.17,-3.49,0.36,-0.86,4.19,42.30 ,present ,12.71 ,143.10 ,
18/07/2021,12:40:00,20.88,-4.11,0.00,0.00,0.17,-3.49,0.30,-0.56,4.19,42.40 ,present ,12.74 ,142.50 ,
18/07/2021,12:50:00,21.18,-4.09,0.00,0.00,0.17,-3.49,0.65,-0.55,4.19,42.50 ,present ,12.74 ,142.20 ,
18/07/2021,13:00:00,21.52,-3.78,0.00,0.00,0.17,-3.49,0.71,-0.51,4.19,42.50 ,present ,12.71 ,143.10 ,
18/07/2021,13:10:00,21.65,-4.85,0.00,0.00,0.17,-3.49,0.51,-0.66,4.19,42.50 ,present ,12.71 ,142.80 ,
18/07/2021,13:20:00,21.70,-4.44,0.00,0.00,0.17,-3.49,0.44,-0.60,4.19,42.40 ,present ,12.74 ,142.20 ,
18/07/2021,13:30:00,21.73,-6.89,0.00,0.00,0.17,-3.49,0.26,-0.93,4.19,42.90 ,present ,12.71 ,142.80 ,
18/07/2021,13:40:00,21.72,-7.14,0.00,0.00,0.17,-3.49,0.10,-0.97,4.19,43.20 ,present ,12.71 ,143.10 ,
18/07/2021,13:50:00,21.75,-7.22,0.00,0.00,0.17,-3.49,0.08,-0.98,4.19,43.60 ,present ,12.74 ,142.50 ,
18/07/2021,14:00:00,21.85,-7.26,0.00,0.00,0.17,-3.49,0.06,-0.99,4.19,44.00 ,present ,12.71 ,143.39 ,
18/07/2021,14:10:00,21.92,-8.89,0.00,0.00,0.17,-3.49,-0.09,-1.21,4.19,44.60 ,present ,12.74 ,142.80 ,
18/07/2021,14:20:01,21.98,-9.85,0.00,0.00,0.17,-3.49,-0.30,-1.34,4.19,45.60 ,present ,12.74 ,142.50 ,
18/07/2021,14:30:01,22.02,-10.33,0.00,0.00,0.17,-3.49,-0.23,-1.40,4.19,46.30 ,present ,12.74 ,142.80 ,
18/07/2021,14:40:01,22.21,-11.08,0.00,0.00,0.17,-3.49,-0.22,-1.50,4.19,46.30 ,present ,12.71 ,143.10 ,
18/07/2021,14:50:01,22.34,-11.43,0.00,0.00,0.17,-3.49,-0.26,-1.55,4.19,46.00 ,present ,12.71 ,143.39 ,
18/07/2021,15:00:01,22.39,-10.24,0.00,0.00,0.17,-3.49,-0.20,-1.39,4.19,45.80 ,present ,12.74 ,142.80 ,
18/07/2021,15:10:01,22.35,-11.25,0.00,0.00,0.17,-3.49,-0.20,-1.53,4.19,45.80 ,present ,12.74 ,142.50 ,
18/07/2021,15:20:01,22.34,-11.33,0.00,0.00,0.17,-3.49,-0.19,-1.54,4.19,46.60 ,present ,12.71 ,143.39 ,
18/07/2021,15:30:01,22.32,-12.14,0.00,0.00,0.17,-3.49,-0.29,-1.65,4.19,47.50 ,present ,12.72 ,144.00 ,
18/07/2021,15:40:01,22.42,-10.27,0.00,0.00,0.17,-3.49,-0.43,-1.39,4.19,48.00 ,present ,12.71 ,143.39 ,
18/07/2021,15:50:00,22.62,-7.42,0.00,0.00,0.17,-3.49,-0.07,-1.00,4.19,47.90 ,present ,12.71 ,143.39 ,
18/07/2021,16:00:00,22.75,-11.10,0.00,0.00,0.17,-3.49,-0.02,-1.50,4.19,46.70 ,present ,12.74 ,142.80 ,
18/07/2021,16:10:00,22.84,-11.37,0.00,0.00,0.17,-3.49,0.00,-1.54,4.19,45.60 ,present ,12.71 ,143.10 ,
18/07/2021,16:20:00,22.81,-11.88,0.00,0.00,0.17,-3.49,-0.12,-1.61,4.19,44.70 ,present ,12.74 ,142.80 ,
18/07/2021,16:30:00,22.77,-11.68,0.00,0.00,0.17,-3.49,-0.08,-1.58,4.19,43.80 ,present ,12.74 ,142.20 ,
18/07/2021,16:40:00,22.61,-12.57,0.00,0.00,0.17,-3.49,-0.34,-1.70,4.19,43.30 ,present ,12.74 ,142.20 ,
18/07/2021,16:50:00,22.39,-12.31,0.00,0.00,0.17,-3.49,-0.52,-1.67,4.19,42.70 ,present ,12.71 ,142.80 ,
18/07/2021,17:00:00,22.20,-12.29,0.00,0.00,0.17,-3.49,-0.42,-1.67,4.19,42.30 ,present ,12.74 ,142.20 ,
18/07/2021,17:10:00,22.01,-12.92,0.00,0.00,0.17,-3.49,-0.47,-1.76,4.19,42.20 ,present ,12.71 ,142.50 ,
18/07/2021,17:20:00,21.77,-12.61,0.00,0.00,0.17,-3.49,-0.51,-1.71,4.19,41.70 ,present ,12.74 ,141.89 ,
18/07/2021,17:30:00,21.56,-13.27,0.00,0.00,0.17,-3.49,-0.53,-1.81,4.19,41.60 ,present ,12.71 ,143.10 ,
18/07/2021,17:40:00,21.34,-13.45,0.00,0.00,0.17,-3.49,-0.55,-1.83,4.19,41.20 ,present ,12.74 ,141.89 ,
18/07/2021,17:50:00,21.06,-13.39,0.00,0.00,0.17,-3.49,-0.64,-1.83,4.19,40.80 ,present ,12.74 ,141.60 ,
18/07/2021,18:00:00,20.90,-11.82,0.00,0.00,0.17,-3.49,-0.50,-1.61,4.19,40.70 ,present ,12.74 ,142.20 ,
18/07/2021,18:10:00,20.75,-9.40,0.00,0.00,0.17,-3.49,-0.40,-1.28,4.19,40.50 ,present ,12.70 ,142.20 ,
18/07/2021,18:20:00,20.62,-11.33,0.00,0.00,0.17,-3.49,-0.58,-1.55,4.19,40.40 ,present ,12.74 ,141.89 ,
18/07/2021,18:30:00,20.43,-13.11,0.00,0.00,0.17,-3.49,-0.57,-1.79,4.19,40.09 ,present ,12.74 ,142.80 ,
18/07/2021,18:40:00,20.26,-12.93,0.00,0.00,0.17,-3.49,-0.62,-1.77,4.19,40.09 ,present ,12.71 ,142.80 ,
18/07/2021,18:50:00,20.10,-12.55,0.00,0.00,0.17,-3.49,-0.55,-1.72,4.19,39.80 ,present ,12.71 ,142.50 ,
18/07/2021,19:00:00,19.94,-11.95,0.00,0.00,0.17,-3.49,-0.43,-1.64,4.19,39.80 ,present ,12.71 ,143.39 ,
18/07/2021,19:10:00,19.79,-12.21,0.00,0.00,0.17,-3.49,-0.45,-1.67,4.19,39.50 ,present ,12.70 ,141.89 ,
18/07/2021,19:20:00,19.60,-12.88,0.00,0.00,0.17,-3.49,-0.57,-1.77,4.19,39.20 ,present ,12.70 ,141.89 ,
18/07/2021,19:30:00,19.44,-12.73,0.00,0.00,0.17,-3.49,-0.43,-1.75,4.19,39.09 ,present ,12.74 ,142.20 ,
18/07/2021,19:40:00,19.24,-9.74,0.00,0.00,0.17,-3.49,-0.60,-1.34,4.19,39.00 ,present ,12.70 ,141.89 ,
18/07/2021,19:50:00,19.06,-11.26,0.00,0.00,0.17,-3.49,-0.48,-1.55,4.19,38.80 ,present ,12.70 ,141.89 ,
18/07/2021,20:00:00,18.88,-11.82,0.00,0.00,0.17,-3.49,-0.60,-1.63,4.19,38.59 ,present ,12.70 ,142.20 ,
18/07/2021,20:10:00,18.69,-12.58,0.00,0.00,0.17,-3.49,-0.55,-1.73,4.19,38.50 ,present ,12.73 ,141.30 ,
18/07/2021,20:20:00,18.45,-12.55,0.00,0.00,0.17,-3.49,-0.65,-1.73,4.19,38.40 ,present ,12.70 ,142.20 ,
18/07/2021,20:30:00,18.22,-12.83,0.00,0.00,0.17,-3.49,-0.53,-1.77,4.19,38.09 ,present ,12.71 ,142.50 ,
18/07/2021,20:40:00,17.94,-12.68,0.00,0.00,0.17,-3.49,-0.53,-1.75,4.19,37.59 ,present ,12.73 ,141.30 ,
18/07/2021,20:50:01,17.71,-12.74,0.00,0.00,0.17,-3.49,-0.52,-1.76,4.19,37.70 ,present ,12.70 ,142.20 ,
18/07/2021,21:00:01,17.43,-12.57,0.00,0.00,0.17,-3.49,-0.53,-1.74,4.19,37.30 ,present ,12.71 ,142.50 ,
18/07/2021,21:10:01,17.16,-12.24,0.00,0.00,0.17,-3.49,-0.60,-1.70,4.19,37.30 ,present ,12.71 ,142.50 ,
18/07/2021,21:20:01,16.94,-12.11,0.00,0.00,0.17,-3.49,-0.65,-1.68,4.19,37.09 ,present ,12.70 ,141.89 ,
18/07/2021,21:30:01,16.67,-12.43,0.00,0.00,0.17,-3.49,-0.56,-1.73,4.19,36.50 ,present ,12.74 ,142.20 ,
18/07/2021,21:40:01,16.41,-12.24,0.00,0.00,0.17,-3.49,-0.62,-1.70,4.19,36.59 ,present ,12.74 ,141.60 ,
18/07/2021,21:50:01,16.19,-8.17,0.00,0.00,0.17,-3.49,-0.57,-1.14,4.19,36.59 ,present ,12.73 ,140.70 ,
18/07/2021,22:00:01,16.02,-9.59,0.00,0.00,0.17,-3.49,-0.55,-1.34,4.19,36.40 ,present ,12.70 ,141.60 ,
18/07/2021,22:10:01,15.85,-7.88,0.00,0.00,0.17,-3.49,-0.55,-1.10,4.19,36.40 ,present ,12.74 ,141.60 ,
18/07/2021,22:20:01,15.69,-11.17,0.00,0.00,0.17,-3.49,-0.55,-1.56,4.19,36.30 ,present ,12.73 ,140.70 ,
18/07/2021,22:30:01,15.59,-11.35,0.00,0.00,0.17,-3.49,-0.31,-1.58,4.19,36.40 ,present ,12.70 ,141.60 ,
18/07/2021,22:40:00,15.43,-11.60,0.00,0.00,0.17,-3.49,-0.37,-1.62,4.19,36.20 ,present ,12.74 ,141.60 ,
18/07/2021,22:50:00,15.33,-11.59,0.00,0.00,0.17,-3.49,-0.42,-1.62,4.19,36.30 ,present ,12.74 ,141.89 ,
18/07/2021,23:00:01,15.22,-10.73,0.00,0.00,0.17,-3.49,-0.47,-1.50,4.19,36.09 ,present ,12.73 ,140.70 ,
18/07/2021,23:10:00,15.14,-11.54,0.00,0.00,0.17,-3.49,-0.45,-1.61,4.19,36.40 ,present ,12.73 ,140.70 ,
18/07/2021,23:20:01,15.06,-10.58,0.00,0.00,0.17,-3.49,-0.31,-1.48,4.19,36.30 ,present ,12.73 ,141.00 ,
18/07/2021,23:30:00,15.08,-10.77,0.00,0.00,0.17,-3.49,-0.25,-1.51,4.19,36.09 ,present ,12.73 ,140.70 ,
18/07/2021,23:40:00,15.07,-10.76,0.00,0.00,0.17,-3.49,-0.28,-1.51,4.19,36.30 ,present ,12.70 ,141.60 ,
18/07/2021,23:50:00,15.02,-10.94,0.00,0.00,0.17,-3.49,-0.32,-1.53,4.19,36.20 ,present ,12.73 ,141.30 ,
19/07/2021,00:00:00,15.02,-10.71,0.00,0.00,0.17,-3.49,-0.46,-1.50,4.19,36.20 ,present ,12.73 ,141.00 ,
19/07/2021,00:10:00,15.01,-10.75,0.00,0.00,0.17,-3.49,-0.31,-1.50,4.19,36.30 ,present ,12.73 ,141.00 ,
19/07/2021,00:20:00,15.03,-11.12,0.00,0.00,0.17,-3.49,-0.20,-1.56,4.19,36.40 ,present ,12.69 ,141.00 ,
19/07/2021,00:30:00,15.06,-11.01,0.00,0.00,0.17,-3.49,-0.35,-1.54,4.19,36.30 ,present ,12.74 ,141.60 ,
19/07/2021,00:40:00,15.06,-4.92,0.00,0.00,0.17,-3.49,-0.44,-0.69,4.19,36.20 ,present ,12.73 ,141.00 ,
19/07/2021,00:50:00,15.03,-11.14,0.00,0.00,0.17,-3.49,-0.24,-1.56,4.19,36.30 ,present ,12.70 ,141.60 ,
19/07/2021,01:00:00,14.96,-10.97,0.00,0.00,0.17,-3.49,-0.35,-1.54,4.19,36.20 ,present ,12.73 ,141.00 ,
19/07/2021,01:10:00,14.90,-10.87,0.00,0.00,0.17,-3.49,-0.28,-1.52,4.19,36.00 ,present ,12.73 ,141.00 ,
19/07/2021,01:20:00,14.88,-10.98,0.00,0.00,0.17,-3.49,-0.44,-1.54,4.19,36.00 ,present ,12.73 ,141.00 ,
19/07/2021,01:30:00,14.77,-10.26,0.00,0.00,0.17,-3.49,-0.26,-1.44,4.19,35.80 ,present ,12.74 ,141.60 ,
19/07/2021,01:40:00,14.65,-10.84,0.00,0.00,0.17,-3.49,-0.36,-1.52,4.19,35.59 ,present ,12.73 ,141.00 ,
19/07/2021,01:50:00,14.61,-10.70,0.00,0.00,0.17,-3.49,-0.21,-1.50,4.19,35.50 ,present ,12.73 ,140.70 ,
19/07/2021,02:00:00,14.57,-10.50,0.00,0.00,0.17,-3.49,-0.31,-1.47,4.19,35.59 ,present ,12.73 ,141.30 ,
19/07/2021,02:10:00,14.56,-9.32,0.00,0.00,0.17,-3.49,-0.18,-1.31,4.19,35.59 ,present ,12.73 ,140.70 ,
19/07/2021,02:20:00,14.52,-8.09,0.00,0.00,0.17,-3.49,-0.31,-1.13,4.19,35.50 ,present ,12.73 ,140.70 ,
19/07/2021,02:30:00,14.47,-4.16,0.00,0.00,0.17,-3.49,-0.32,-0.58,4.19,35.50 ,present ,12.73 ,140.39 ,
19/07/2021,02:40:00,14.40,-4.20,0.00,0.00,0.17,-3.49,-0.45,-0.59,4.19,35.50 ,present ,12.73 ,141.00 ,
19/07/2021,02:50:00,14.38,-4.51,0.00,0.00,0.17,-3.49,-0.31,-0.63,4.19,35.30 ,present ,12.73 ,141.30 ,
19/07/2021,03:00:00,14.34,-9.48,0.00,0.00,0.17,-3.49,-0.34,-1.33,4.19,35.40 ,present ,12.73 ,140.70 ,
19/07/2021,03:10:00,14.26,-9.14,0.00,0.00,0.17,-3.49,-0.39,-1.28,4.19,35.30 ,present ,12.73 ,141.30 ,
19/07/2021,03:20:01,14.19,-10.08,0.00,0.00,0.17,-3.49,-0.33,-1.42,4.19,35.30 ,present ,12.73 ,141.00 ,
19/07/2021,03:30:01,14.14,-9.78,0.00,0.00,0.17,-3.49,-0.27,-1.37,4.19,35.30 ,present ,12.73 ,141.30 ,
19/07/2021,03:40:01,14.08,-10.43,0.00,0.00,0.17,-3.49,-0.31,-1.47,4.19,35.09 ,present ,12.73 ,140.39 ,
19/07/2021,03:50:01,14.03,-10.20,0.00,0.00,0.17,-3.49,-0.48,-1.43,4.19,35.00 ,present ,12.69 ,141.00 ,
19/07/2021,04:00:01,13.98,-9.86,0.00,0.00,0.17,-3.49,-0.32,-1.39,4.19,35.20 ,present ,12.69 ,141.00 ,
19/07/2021,04:10:01,13.97,-9.27,0.00,0.00,0.17,-3.49,-0.36,-1.30,4.19,35.00 ,present ,12.73 ,141.00 ,
19/07/2021,04:20:01,13.92,-7.09,0.00,0.00,0.17,-3.49,-0.28,-1.00,4.19,35.00 ,present ,12.73 ,141.30 ,
19/07/2021,04:30:01,13.90,-9.28,0.00,0.00,0.17,-3.49,-0.36,-1.30,4.19,35.09 ,present ,12.74 ,141.60 ,
19/07/2021,04:40:01,13.87,-10.23,0.00,0.00,0.17,-3.49,-0.46,-1.44,4.19,35.00 ,present ,12.73 ,140.39 ,
19/07/2021,04:50:01,13.84,-7.86,0.00,0.00,0.17,-3.49,-0.32,-1.10,4.19,34.90 ,present ,12.73 ,140.39 ,
19/07/2021,05:00:01,13.82,-8.33,0.00,0.00,0.17,-3.49,-0.14,-1.17,4.19,35.00 ,present ,12.73 ,141.00 ,
19/07/2021,05:10:01,13.83,-8.47,0.00,0.00,0.17,-3.49,-0.37,-1.19,4.19,35.00 ,present ,12.73 ,141.00 ,
19/07/2021,05:20:01,13.87,-10.09,0.00,0.00,0.17,-3.49,-0.27,-1.42,4.19,35.00 ,present ,12.72 ,140.10 ,
19/07/2021,05:30:01,13.85,-9.63,0.00,0.00,0.17,-3.49,-0.30,-1.35,4.19,35.09 ,present ,12.72 ,140.10 ,
19/07/2021,05:40:01,13.84,-10.83,0.00,0.00,0.17,-3.49,-0.31,-1.52,4.19,34.90 ,present ,12.73 ,141.00 ,
19/07/2021,05:50:01,13.83,-10.89,0.00,0.00,0.17,-3.49,-0.22,-1.53,4.19,35.00 ,present ,12.72 ,140.10 ,
19/07/2021,06:00:01,13.82,-11.18,0.00,0.00,0.17,-3.49,-0.25,-1.57,4.19,34.80 ,present ,12.73 ,141.00 ,
19/07/2021,06:10:01,13.77,-11.19,0.00,0.00,0.17,-3.49,-0.35,-1.58,4.19,34.80 ,present ,12.73 ,141.30 ,
19/07/2021,06:20:00,13.74,-10.13,0.00,0.00,0.17,-3.49,-0.33,-1.43,4.19,34.50 ,present ,12.73 ,140.70 ,
19/07/2021,06:30:00,13.71,-10.65,0.00,0.00,0.17,-3.49,-0.35,-1.50,4.19,34.50 ,present ,12.72 ,140.10 ,
19/07/2021,06:40:00,13.72,-10.12,0.00,0.00,0.17,-3.49,-0.26,-1.42,4.19,34.50 ,present ,12.72 ,140.10 ,
19/07/2021,06:50:00,13.71,-7.23,0.00,0.00,0.17,-3.49,-0.25,-1.02,4.19,34.80 ,present ,12.73 ,140.70 ,
19/07/2021,07:00:00,13.71,-7.97,0.00,0.00,0.17,-3.49,-0.29,-1.12,4.19,34.50 ,present ,12.73 ,141.00 ,
19/07/2021,07:10:00,13.72,-7.21,0.00,0.00,0.17,-3.49,-0.22,-1.01,4.19,34.59 ,present ,12.72 ,140.10 ,
19/07/2021,07:20:00,13.79,-8.42,0.00,0.00,0.17,-3.49,-0.27,-1.18,4.19,34.90 ,present ,12.74 ,141.60 ,
19/07/2021,07:30:00,13.87,-9.12,0.00,0.00,0.17,-3.49,-0.22,-1.28,4.19,34.90 ,present ,12.73 ,140.39 ,
19/07/2021,07:40:00,13.95,-9.39,0.00,0.00,0.17,-3.49,-0.08,-1.32,4.19,35.00 ,present ,12.73 ,140.39 ,
19/07/2021,07:50:00,14.01,-9.79,0.00,0.00,0.17,-3.49,-0.22,-1.38,4.19,35.09 ,present ,12.69 ,141.00 ,
19/07/2021,08:00:00,14.08,-10.10,0.00,0.00,0.17,-3.49,-0.18,-1.42,4.19,35.40 ,present ,12.73 ,140.70 ,
19/07/2021,08:10:00,14.14,-10.09,0.00,0.00,0.17,-3.49,-0.14,-1.42,4.19,35.59 ,present ,12.72 ,140.10 ,
19/07/2021,08:20:00,14.22,-8.07,0.00,0.00,0.17,-3.49,-0.02,-1.13,4.19,35.70 ,present ,12.72 ,140.10 ,
19/07/2021,08:30:00,14.35,-9.45,0.00,0.00,0.17,-3.49,-0.09,-1.33,4.19,35.80 ,present ,12.73 ,141.00 ,
19/07/2021,08:40:00,14.47,-9.23,0.00,0.00,0.17,-3.49,-0.11,-1.29,4.19,36.09 ,present ,12.73 ,140.39 ,
19/07/2021,08:50:00,14.68,-8.96,0.00,0.00,0.17,-3.49,-0.24,-1.26,4.19,36.40 ,present ,12.73 ,141.00 ,
19/07/2021,09:00:00,14.89,-9.42,0.00,0.00,0.17,-3.49,-0.14,-1.32,4.19,36.40 ,present ,12.73 ,140.70 ,
19/07/2021,09:10:00,15.14,-8.50,0.00,0.00,0.17,-3.49,-0.05,-1.19,4.19,36.40 ,present ,12.73 ,140.70 ,
19/07/2021,09:20:00,15.40,-8.35,0.00,0.00,0.17,-3.49,-0.07,-1.17,4.19,36.40 ,present ,12.72 ,140.10 ,
19/07/2021,09:30:00,15.57,-8.47,0.00,0.00,0.17,-3.49,0.12,-1.18,4.19,36.90 ,present ,12.73 ,140.70 ,
19/07/2021,09:40:01,15.78,-9.08,0.00,0.00,0.17,-3.49,0.06,-1.27,4.19,36.90 ,present ,12.73 ,141.00 ,
19/07/2021,09:50:01,16.01,-3.43,0.00,0.00,0.17,-3.49,-0.10,-0.48,4.19,36.90 ,present ,12.73 ,140.39 ,
19/07/2021,10:00:01,16.16,-5.07,0.00,0.00,0.17,-3.49,-0.05,-0.70,4.19,38.59 ,present ,12.73 ,140.70 ,
19/07/2021,10:10:01,16.20,-5.40,0.00,0.00,0.17,-3.49,-0.15,-0.75,4.19,39.40 ,present ,12.73 ,141.00 ,
19/07/2021,10:20:01,16.50,-7.17,0.00,0.00,0.17,-3.49,-0.15,-1.00,4.19,41.10 ,present ,12.73 ,141.30 ,
19/07/2021,10:30:01,17.09,-7.07,0.00,0.00,0.17,-3.49,-0.17,-0.98,4.19,42.50 ,present ,12.73 ,141.30 ,
19/07/2021,10:40:01,17.64,-7.56,0.00,0.00,0.17,-3.49,-0.14,-1.05,4.19,43.40 ,present ,12.71 ,143.10 ,
19/07/2021,10:50:01,18.04,-6.61,0.00,0.00,0.17,-3.49,-0.30,-0.91,4.19,43.90 ,present ,12.74 ,141.60 ,
19/07/2021,11:00:01,18.44,-6.88,0.00,0.00,0.17,-3.49,-0.24,-0.95,4.19,43.80 ,present ,12.70 ,141.60 ,
19/07/2021,11:10:01,18.85,-6.70,0.00,0.00,0.17,-3.49,-0.03,-0.92,4.19,43.40 ,present ,12.73 ,141.00 ,
19/07/2021,11:20:01,19.18,-7.74,0.00,0.00,0.17,-3.49,0.00,-1.06,4.19,42.70 ,present ,12.74 ,141.89 ,
19/07/2021,11:30:01,19.39,-5.78,0.00,0.00,0.17,-3.49,-0.14,-0.79,4.19,42.40 ,present ,12.70 ,141.60 ,
19/07/2021,11:40:01,19.43,-9.88,0.00,0.00,0.17,-3.49,0.01,-1.36,4.19,41.90 ,present ,12.73 ,141.00 ,
19/07/2021,11:50:01,19.62,-10.50,0.00,0.00,0.17,-3.49,0.00,-1.44,4.19,41.70 ,present ,12.74 ,141.60 ,
19/07/2021,12:00:01,19.77,-10.23,0.00,0.00,0.17,-3.49,-0.05,-1.40,4.19,41.40 ,present ,12.74 ,141.60 ,
19/07/2021,12:10:01,19.89,-9.73,0.00,0.00,0.17,-3.49,0.12,-1.33,4.19,41.20 ,present ,12.73 ,141.00 ,
19/07/2021,12:20:01,19.92,-9.17,0.00,0.00,0.17,-3.49,0.09,-1.26,4.19,41.20 ,present ,12.74 ,142.20 ,
19/07/2021,12:30:00,20.12,-9.27,0.00,0.00,0.17,-3.49,0.23,-1.27,4.19,41.50 ,present ,12.73 ,141.30 ,
19/07/2021,12:40:01,20.25,-9.49,0.00,0.00,0.17,-3.49,0.29,-1.30,4.19,41.60 ,present ,12.70 ,141.89 ,
19/07/2021,12:50:01,20.44,-9.53,0.00,0.00,0.17,-3.49,0.56,-1.30,4.19,41.70 ,present ,12.74 ,141.60 ,
19/07/2021,13:00:01,20.67,-9.42,0.00,0.00,0.17,-3.49,0.51,-1.29,4.19,41.60 ,present ,12.74 ,141.60 ,
19/07/2021,13:10:01,20.84,-9.67,0.00,0.00,0.17,-3.49,0.37,-1.32,4.19,41.80 ,present ,12.73 ,141.00 ,
19/07/2021,13:20:01,20.92,-9.47,0.00,0.00,0.17,-3.49,0.33,-1.29,4.19,41.90 ,present ,12.70 ,141.30 ,
19/07/2021,13:30:01,20.98,-10.59,0.00,0.00,0.17,-3.49,0.03,-1.44,4.19,42.30 ,present ,12.73 ,141.30 ,
