Serial Number:,PSY1GA0I
APP Serial #:,03000828
Head Serial #:,2641
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,Canogas PSY 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,17:00 - 10:00
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
24/07/2021,08:20:00,13.64,-0.149,0.569,-0.19,0.15,-3.80,-0.548,-0.02,8.616,4.19,21.40 ,present ,12.66 ,54.30 ,
24/07/2021,08:30:00,13.70,0.034,0.000,0.00,0.15,-3.80,-0.428,0.00,8.612,4.19,21.60 ,present ,12.66 ,54.60 ,
24/07/2021,08:40:00,13.75,0.069,0.326,-0.07,0.15,-3.80,-0.524,0.00,8.612,4.19,21.70 ,present ,12.66 ,54.60 ,
24/07/2021,08:50:00,13.77,-0.112,0.527,-0.17,0.15,-3.80,-0.473,-0.01,8.612,4.19,21.80 ,present ,12.65 ,53.70 ,
24/07/2021,09:00:00,13.82,-0.252,0.000,0.00,0.15,-3.80,-0.328,-0.03,8.608,4.19,21.80 ,present ,12.66 ,54.60 ,
24/07/2021,09:10:00,13.87,-0.045,0.000,0.00,0.15,-3.80,-0.470,0.00,8.608,4.19,21.90 ,present ,12.65 ,54.00 ,
24/07/2021,09:20:00,13.92,-0.717,0.000,0.00,0.15,-3.80,-0.114,-0.10,8.604,4.19,22.20 ,present ,12.66 ,54.90 ,
24/07/2021,09:30:00,14.01,-0.645,0.168,-0.11,0.15,-3.80,-0.258,-0.09,8.601,4.19,22.50 ,present ,12.66 ,54.60 ,
24/07/2021,09:40:00,14.09,-0.246,0.233,-0.08,0.15,-3.80,-0.277,-0.03,8.601,4.19,22.60 ,present ,12.65 ,54.00 ,
24/07/2021,09:50:00,14.19,-0.492,0.000,0.00,0.15,-3.80,-0.077,-0.06,8.597,4.19,22.90 ,present ,12.66 ,54.30 ,
24/07/2021,10:00:00,14.28,-0.028,0.000,0.00,0.15,-3.80,-0.412,0.00,8.593,4.19,22.90 ,present ,12.66 ,54.30 ,
24/07/2021,10:10:00,14.39,0.162,0.535,-0.13,0.15,-3.80,-0.460,0.02,8.589,4.19,23.20 ,present ,12.66 ,54.90 ,
24/07/2021,10:20:00,14.54,-0.199,0.483,-0.16,0.15,-3.80,-0.231,-0.02,8.582,4.19,23.70 ,present ,12.66 ,54.30 ,
24/07/2021,10:30:00,14.62,-0.065,0.000,0.00,0.15,-3.80,-0.232,0.00,8.578,4.19,24.40 ,present ,12.66 ,54.90 ,
24/07/2021,10:40:00,14.94,-0.502,0.000,0.00,0.15,-3.80,-0.004,-0.07,8.566,4.19,25.70 ,present ,12.66 ,55.20 ,
24/07/2021,10:50:00,15.12,-0.619,0.000,0.00,0.15,-3.80,0.264,-0.08,8.559,4.19,26.90 ,present ,12.66 ,55.20 ,
24/07/2021,11:00:00,15.82,0.055,0.531,-0.13,0.15,-3.80,-0.366,0.00,8.533,4.19,28.30 ,present ,12.66 ,55.20 ,
24/07/2021,11:10:00,16.56,0.120,0.550,-0.13,0.15,-3.80,-0.539,0.01,8.506,4.19,29.10 ,present ,12.66 ,55.20 ,
24/07/2021,11:20:00,16.91,-0.413,0.312,-0.12,0.15,-3.80,-0.534,-0.05,8.491,4.19,30.10 ,present ,12.66 ,55.20 ,
24/07/2021,11:30:00,17.44,-0.972,0.254,-0.17,0.15,-3.80,-0.076,-0.13,8.473,4.19,30.60 ,present ,12.67 ,55.50 ,
24/07/2021,11:40:00,17.69,-0.632,0.000,0.00,0.15,-3.80,-0.104,-0.08,8.465,4.19,31.20 ,present ,12.67 ,55.50 ,
24/07/2021,11:50:00,17.98,-0.796,0.154,-0.12,0.15,-3.80,-0.031,-0.11,8.454,4.19,31.70 ,present ,12.67 ,55.50 ,
24/07/2021,12:00:00,18.16,-0.347,0.000,0.00,0.15,-3.80,-0.139,-0.04,8.447,4.19,32.80 ,present ,12.63 ,55.50 ,
24/07/2021,12:10:00,18.34,-0.592,0.000,0.00,0.15,-3.80,-0.155,-0.08,8.439,4.19,33.50 ,present ,12.67 ,55.80 ,
24/07/2021,12:20:00,18.48,-0.360,0.000,0.00,0.15,-3.80,-0.154,-0.04,8.436,4.19,33.59 ,present ,12.67 ,55.50 ,
24/07/2021,12:30:00,18.59,0.162,0.208,0.00,0.15,-3.80,-0.467,0.02,8.432,4.19,34.00 ,present ,12.67 ,55.50 ,
24/07/2021,12:40:00,18.62,0.195,0.000,0.00,0.15,-3.80,-0.318,0.02,8.428,4.19,34.40 ,present ,12.63 ,55.80 ,
24/07/2021,12:50:00,18.70,-0.258,0.469,-0.14,0.15,-3.80,-0.389,-0.03,8.425,4.19,35.50 ,present ,12.67 ,55.80 ,
24/07/2021,13:00:00,18.87,-0.424,0.276,-0.10,0.15,-3.80,-0.195,-0.05,8.421,4.19,36.09 ,present ,12.67 ,56.10 ,
24/07/2021,13:10:00,19.09,-0.071,0.000,0.00,0.15,-3.80,-0.269,0.00,8.414,4.19,36.90 ,present ,12.67 ,55.80 ,
24/07/2021,13:20:00,19.28,-0.346,0.114,-0.04,0.15,-3.80,-0.219,-0.04,8.406,4.19,37.59 ,present ,12.67 ,56.10 ,
24/07/2021,13:30:00,19.51,-0.204,0.496,-0.14,0.15,-3.80,-0.224,-0.02,8.395,4.19,38.09 ,present ,12.67 ,56.10 ,
24/07/2021,13:40:00,19.69,0.310,0.488,-0.06,0.15,-3.80,-0.521,0.04,8.392,4.19,38.00 ,present ,12.67 ,55.80 ,
24/07/2021,13:50:00,19.87,0.195,0.000,0.00,0.15,-3.80,-0.401,0.02,8.384,4.19,37.30 ,present ,12.67 ,55.50 ,
24/07/2021,14:00:00,19.93,-0.576,-0.064,-0.01,0.15,-3.80,-0.152,-0.07,8.381,4.19,36.40 ,present ,12.67 ,55.50 ,
24/07/2021,14:10:00,19.91,0.234,0.000,0.00,0.15,-3.80,-0.469,0.03,8.381,4.19,35.59 ,present ,12.67 ,55.50 ,
24/07/2021,14:20:00,19.89,0.188,0.000,0.00,0.15,-3.80,-0.345,0.02,8.384,4.19,35.00 ,present ,12.67 ,55.50 ,
24/07/2021,14:30:00,19.99,0.366,0.362,-0.02,0.15,-3.80,-0.336,0.05,8.381,4.19,34.40 ,present ,12.67 ,55.50 ,
24/07/2021,14:40:00,20.27,-0.123,0.000,0.00,0.15,-3.80,-0.478,-0.01,8.370,4.19,33.90 ,present ,12.67 ,55.50 ,
24/07/2021,14:50:00,20.69,-0.664,0.360,-0.15,0.15,-3.80,-0.515,-0.09,8.355,4.19,33.80 ,present ,12.67 ,55.50 ,
24/07/2021,15:00:00,21.17,-0.735,0.229,-0.12,0.15,-3.80,-0.399,-0.10,8.337,4.19,34.00 ,present ,12.67 ,55.50 ,
24/07/2021,15:10:00,21.57,-0.378,0.000,0.00,0.15,-3.80,-0.587,-0.05,8.323,4.19,35.00 ,present ,12.67 ,55.50 ,
24/07/2021,15:20:00,21.85,-0.266,0.378,-0.10,0.15,-3.80,-0.462,-0.03,8.312,4.19,36.00 ,present ,12.67 ,56.10 ,
24/07/2021,15:30:00,21.87,-0.127,0.000,0.00,0.15,-3.80,-0.350,-0.01,8.312,4.19,36.70 ,present ,12.64 ,56.40 ,
24/07/2021,15:40:00,21.83,1.029,0.000,0.00,0.15,-3.80,-0.223,0.14,8.312,4.19,37.59 ,present ,12.67 ,55.80 ,
24/07/2021,15:50:00,21.77,0.967,0.000,0.00,0.15,-3.80,-0.294,0.13,8.315,4.19,38.00 ,present ,12.67 ,55.50 ,
24/07/2021,16:00:00,21.89,0.245,0.000,0.00,0.15,-3.80,-0.566,0.03,8.312,4.19,37.59 ,present ,12.63 ,55.20 ,
24/07/2021,16:10:00,22.12,-0.198,0.412,-0.10,0.15,-3.80,-0.519,-0.02,8.301,4.19,36.59 ,present ,12.66 ,55.20 ,
24/07/2021,16:20:00,22.35,-0.541,0.000,0.00,0.15,-3.80,-0.498,-0.07,8.294,4.19,34.50 ,present ,12.66 ,54.90 ,
24/07/2021,16:30:00,22.43,-0.516,0.061,-0.04,0.15,-3.80,-0.433,-0.07,8.290,4.19,32.90 ,present ,12.66 ,55.20 ,
24/07/2021,16:40:00,22.40,-0.451,0.075,-0.04,0.15,-3.80,-0.537,-0.06,8.290,4.19,31.60 ,present ,12.66 ,54.90 ,
24/07/2021,16:50:00,22.57,-0.814,0.000,0.00,0.15,-3.80,-0.632,-0.11,8.287,4.19,30.80 ,present ,12.66 ,54.90 ,
24/07/2021,17:00:00,22.67,-1.199,0.000,0.00,0.15,-3.80,-0.382,-0.16,8.283,4.19,30.00 ,present ,12.66 ,54.90 ,
24/07/2021,17:10:00,22.41,-0.420,0.260,-0.09,0.15,-3.80,-0.484,-0.05,8.290,4.19,29.70 ,present ,12.66 ,54.90 ,
24/07/2021,17:20:00,21.92,-0.303,0.000,0.00,0.15,-3.80,-0.507,-0.04,8.308,4.19,29.10 ,present ,12.66 ,54.90 ,
24/07/2021,17:30:00,21.33,-0.709,0.000,0.00,0.15,-3.80,-0.124,-0.09,8.330,4.19,28.60 ,present ,12.66 ,54.90 ,
24/07/2021,17:40:00,20.80,-0.396,0.000,0.00,0.15,-3.80,-0.330,-0.05,8.348,4.19,28.20 ,present ,12.66 ,54.90 ,
24/07/2021,17:50:00,20.40,-0.301,0.420,-0.12,0.15,-3.80,-0.599,-0.04,8.362,4.19,27.80 ,present ,12.66 ,54.90 ,
24/07/2021,18:00:00,20.04,-0.193,0.210,-0.05,0.15,-3.80,-0.548,-0.02,8.377,4.19,27.70 ,present ,12.66 ,54.90 ,
24/07/2021,18:10:00,19.71,-0.704,-0.126,-0.01,0.15,-3.80,-0.356,-0.09,8.388,4.19,27.30 ,present ,12.66 ,54.90 ,
24/07/2021,18:20:00,19.41,-0.249,0.000,0.00,0.15,-3.80,-0.650,-0.03,8.399,4.19,27.20 ,present ,12.66 ,54.90 ,
24/07/2021,18:30:00,19.16,-0.386,0.000,0.00,0.15,-3.80,-0.468,-0.05,8.410,4.19,26.80 ,present ,12.66 ,54.60 ,
24/07/2021,18:40:00,18.90,-0.454,0.407,-0.15,0.15,-3.80,-0.533,-0.06,8.417,4.19,26.40 ,present ,12.66 ,54.90 ,
24/07/2021,18:50:00,18.63,-0.605,0.212,-0.11,0.15,-3.80,-0.560,-0.08,8.428,4.19,26.10 ,present ,12.66 ,54.60 ,
24/07/2021,19:00:00,18.35,-0.394,0.000,0.00,0.15,-3.80,-0.621,-0.05,8.439,4.19,25.80 ,present ,12.66 ,54.60 ,
24/07/2021,19:10:00,18.13,-0.582,0.000,0.00,0.15,-3.80,-0.560,-0.08,8.447,4.19,25.30 ,present ,12.66 ,54.60 ,
24/07/2021,19:20:00,17.93,-0.317,0.000,0.00,0.15,-3.80,-0.603,-0.04,8.454,4.19,25.00 ,present ,12.66 ,54.60 ,
24/07/2021,19:30:00,17.69,-0.928,-0.022,-0.08,0.15,-3.80,-0.382,-0.12,8.465,4.19,24.50 ,present ,12.66 ,54.60 ,
24/07/2021,19:40:00,17.48,-0.958,0.175,-0.15,0.15,-3.80,-0.429,-0.13,8.473,4.19,24.30 ,present ,12.66 ,54.60 ,
24/07/2021,19:50:00,17.28,-0.493,0.000,0.00,0.15,-3.80,-0.400,-0.06,8.480,4.19,24.00 ,present ,12.66 ,54.30 ,
24/07/2021,20:00:00,17.06,-0.957,-0.248,-0.01,0.15,-3.80,-0.439,-0.13,8.488,4.19,23.90 ,present ,12.66 ,54.60 ,
24/07/2021,20:10:00,16.85,-0.824,0.106,-0.11,0.15,-3.80,-0.587,-0.11,8.495,4.19,23.60 ,present ,12.66 ,54.60 ,
24/07/2021,20:20:00,16.64,-0.793,0.076,-0.09,0.15,-3.80,-0.462,-0.11,8.503,4.19,23.40 ,present ,12.66 ,54.30 ,
24/07/2021,20:30:00,16.48,-0.329,0.317,-0.11,0.15,-3.80,-0.571,-0.04,8.510,4.19,23.40 ,present ,12.66 ,54.30 ,
24/07/2021,20:40:00,16.35,-0.240,0.000,0.00,0.15,-3.80,-0.572,-0.03,8.514,4.19,23.30 ,present ,12.65 ,54.00 ,
24/07/2021,20:50:00,16.18,-0.672,0.000,0.00,0.15,-3.80,-0.412,-0.09,8.521,4.19,23.10 ,present ,12.66 ,54.90 ,
24/07/2021,21:00:00,16.04,-0.735,-0.119,-0.02,0.15,-3.80,-0.517,-0.10,8.525,4.19,23.00 ,present ,12.66 ,54.60 ,
24/07/2021,21:10:00,15.80,-0.288,0.000,0.00,0.15,-3.80,-0.654,-0.04,8.533,4.19,22.70 ,present ,12.66 ,54.60 ,
24/07/2021,21:20:00,15.60,-0.749,0.207,-0.13,0.15,-3.80,-0.307,-0.10,8.540,4.19,22.70 ,present ,12.66 ,54.60 ,
24/07/2021,21:30:00,15.45,-0.189,0.169,-0.04,0.15,-3.80,-0.654,-0.02,8.548,4.19,22.40 ,present ,12.65 ,53.70 ,
24/07/2021,21:40:00,15.30,-0.484,0.000,0.00,0.15,-3.80,-0.479,-0.06,8.551,4.19,22.50 ,present ,12.66 ,54.60 ,
24/07/2021,21:50:00,15.19,-0.129,0.000,0.00,0.15,-3.80,-0.511,-0.01,8.559,4.19,22.10 ,present ,12.65 ,54.00 ,
24/07/2021,22:00:00,15.08,-0.206,0.330,-0.10,0.15,-3.80,-0.545,-0.02,8.563,4.19,22.20 ,present ,12.66 ,54.60 ,
24/07/2021,22:10:00,14.98,-0.087,0.084,0.00,0.15,-3.80,-0.545,-0.01,8.566,4.19,22.10 ,present ,12.65 ,54.00 ,
24/07/2021,22:20:00,14.88,-0.340,0.000,0.00,0.15,-3.80,-0.315,-0.04,8.570,4.19,22.20 ,present ,12.66 ,54.60 ,
24/07/2021,22:30:00,14.78,-0.407,0.000,0.00,0.15,-3.80,-0.525,-0.05,8.574,4.19,22.10 ,present ,12.66 ,54.60 ,
24/07/2021,22:40:00,14.69,-0.355,0.000,0.00,0.15,-3.80,-0.501,-0.04,8.578,4.19,21.80 ,present ,12.69 ,54.00 ,
24/07/2021,22:50:00,14.64,-0.116,0.000,0.00,0.15,-3.80,-0.656,-0.01,8.578,4.19,22.10 ,present ,12.66 ,54.60 ,
24/07/2021,23:00:00,14.61,-0.232,0.169,-0.05,0.15,-3.80,-0.362,-0.03,8.578,4.19,21.90 ,present ,12.65 ,54.00 ,
24/07/2021,23:10:00,14.55,-0.002,0.360,-0.09,0.15,-3.80,-0.490,0.00,8.582,4.19,22.10 ,present ,12.66 ,54.30 ,
24/07/2021,23:20:00,14.46,-0.119,0.000,0.00,0.15,-3.80,-0.368,-0.01,8.585,4.19,21.90 ,present ,12.69 ,54.30 ,
24/07/2021,23:30:00,14.42,-0.294,0.000,0.00,0.15,-3.80,-0.359,-0.04,8.585,4.19,21.60 ,present ,12.66 ,54.30 ,
24/07/2021,23:40:00,14.39,-0.149,0.000,0.00,0.15,-3.80,-0.507,-0.02,8.589,4.19,21.80 ,present ,12.66 ,54.30 ,
24/07/2021,23:50:00,14.39,-0.456,0.000,0.00,0.15,-3.80,-0.281,-0.06,8.589,4.19,21.80 ,present ,12.65 ,54.00 ,
25/07/2021,00:00:00,14.36,-0.470,0.000,0.00,0.15,-3.80,-0.356,-0.06,8.589,4.19,21.70 ,present ,12.65 ,54.00 ,
25/07/2021,00:10:00,14.32,0.000,0.000,0.00,0.15,-3.80,-0.560,0.00,8.589,4.19,21.50 ,present ,12.65 ,54.00 ,
25/07/2021,00:20:00,14.27,-0.456,0.140,-0.07,0.15,-3.80,-0.350,-0.06,8.593,4.19,21.50 ,present ,12.66 ,54.30 ,
25/07/2021,00:30:00,14.23,-0.011,0.000,0.00,0.15,-3.80,-0.512,0.00,8.593,4.19,21.50 ,present ,12.66 ,54.30 ,
25/07/2021,00:40:00,14.21,-0.642,0.192,-0.12,0.15,-3.80,-0.293,-0.09,8.593,4.19,21.60 ,present ,12.65 ,54.00 ,
25/07/2021,00:50:00,14.15,0.012,0.225,-0.04,0.15,-3.80,-0.752,0.00,8.597,4.19,21.50 ,present ,12.66 ,54.30 ,
25/07/2021,01:00:00,14.08,0.153,0.000,0.00,0.15,-3.80,-0.512,0.02,8.601,4.19,21.40 ,present ,12.66 ,54.30 ,
25/07/2021,01:10:00,14.00,-0.419,0.000,0.00,0.15,-3.80,-0.410,-0.05,8.601,4.19,21.30 ,present ,12.66 ,54.30 ,
25/07/2021,01:20:00,13.93,-0.568,0.100,-0.07,0.15,-3.80,-0.322,-0.08,8.604,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,01:30:00,13.82,-0.378,0.061,-0.03,0.15,-3.80,-0.461,-0.05,8.608,4.19,21.20 ,present ,12.69 ,54.30 ,
25/07/2021,01:40:00,13.75,-0.256,0.000,0.00,0.15,-3.80,-0.587,-0.03,8.612,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,01:50:00,13.70,-0.580,0.000,0.00,0.15,-3.80,-0.330,-0.08,8.612,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,02:00:00,13.71,0.073,0.000,0.00,0.15,-3.80,-0.478,0.01,8.612,4.19,21.10 ,present ,12.65 ,54.00 ,
25/07/2021,02:10:00,13.70,-0.246,0.000,0.00,0.15,-3.80,-0.278,-0.03,8.612,4.19,21.20 ,present ,12.66 ,54.30 ,
25/07/2021,02:20:00,13.68,-0.265,0.000,0.00,0.15,-3.80,-0.413,-0.03,8.616,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,02:30:00,13.68,-0.109,0.000,0.00,0.15,-3.80,-0.393,-0.01,8.616,4.19,20.90 ,present ,12.66 ,54.30 ,
25/07/2021,02:40:00,13.66,-0.392,0.000,0.00,0.15,-3.80,-0.322,-0.05,8.616,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,02:50:00,13.67,0.078,0.000,0.00,0.15,-3.80,-0.482,0.01,8.616,4.19,21.10 ,present ,12.65 ,54.00 ,
25/07/2021,03:00:00,13.68,-0.209,0.000,0.00,0.15,-3.80,-0.238,-0.02,8.616,4.19,21.20 ,present ,12.66 ,54.30 ,
25/07/2021,03:10:00,13.67,0.107,0.388,-0.09,0.15,-3.80,-0.495,0.01,8.616,4.19,21.00 ,present ,12.66 ,54.30 ,
25/07/2021,03:20:00,13.64,0.067,0.000,0.00,0.15,-3.80,-0.325,0.00,8.616,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,03:30:00,13.67,-0.488,0.000,0.00,0.15,-3.80,-0.385,-0.06,8.616,4.19,21.20 ,present ,12.66 ,54.30 ,
25/07/2021,03:40:00,13.64,0.070,0.000,0.00,0.15,-3.80,-0.512,0.00,8.616,4.19,21.00 ,present ,12.65 ,54.00 ,
25/07/2021,03:50:00,13.61,0.102,0.181,-0.01,0.15,-3.80,-0.498,0.01,8.616,4.19,21.00 ,present ,12.66 ,54.30 ,
25/07/2021,04:00:00,13.63,-0.059,0.284,-0.07,0.15,-3.80,-0.409,0.00,8.616,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,04:10:00,13.65,-0.112,0.000,0.00,0.15,-3.80,-0.328,-0.01,8.616,4.19,21.20 ,present ,12.66 ,54.30 ,
25/07/2021,04:20:00,13.67,-0.202,0.000,0.00,0.15,-3.80,-0.393,-0.02,8.616,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,04:30:00,13.68,-0.270,0.000,0.00,0.15,-3.80,-0.336,-0.03,8.616,4.19,21.00 ,present ,12.65 ,54.00 ,
25/07/2021,04:40:00,13.69,-0.539,0.128,-0.08,0.15,-3.80,-0.240,-0.07,8.616,4.19,21.00 ,present ,12.66 ,54.30 ,
25/07/2021,04:50:00,13.65,-0.382,0.081,-0.04,0.15,-3.80,-0.229,-0.05,8.616,4.19,21.00 ,present ,12.66 ,54.30 ,
25/07/2021,05:00:00,13.61,-0.072,0.186,-0.04,0.15,-3.80,-0.555,-0.01,8.616,4.19,20.80 ,present ,12.66 ,54.30 ,
25/07/2021,05:10:00,13.62,-0.110,0.000,0.00,0.15,-3.80,-0.353,-0.01,8.616,4.19,21.00 ,present ,12.65 ,54.00 ,
25/07/2021,05:20:00,13.61,-0.521,0.040,-0.04,0.15,-3.80,-0.349,-0.07,8.616,4.19,21.00 ,present ,12.66 ,54.60 ,
25/07/2021,05:30:00,13.59,-0.430,0.000,0.00,0.15,-3.80,-0.237,-0.06,8.620,4.19,21.00 ,present ,12.66 ,54.30 ,
25/07/2021,05:40:00,13.58,-0.427,0.000,0.00,0.15,-3.80,-0.240,-0.06,8.620,4.19,20.90 ,present ,12.66 ,54.30 ,
25/07/2021,05:50:00,13.58,-0.263,0.000,0.00,0.15,-3.80,-0.463,-0.03,8.620,4.19,20.90 ,present ,12.66 ,54.60 ,
25/07/2021,06:00:00,13.60,-0.238,0.000,0.00,0.15,-3.80,-0.307,-0.03,8.616,4.19,21.00 ,present ,12.65 ,54.00 ,
25/07/2021,06:10:00,13.59,-0.209,0.000,0.00,0.15,-3.80,-0.579,-0.02,8.620,4.19,20.90 ,present ,12.66 ,54.60 ,
25/07/2021,06:20:00,13.61,-0.159,0.000,0.00,0.15,-3.80,-0.409,-0.02,8.616,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,06:30:00,13.63,0.023,0.000,0.00,0.15,-3.80,-0.498,0.00,8.616,4.19,21.00 ,present ,12.69 ,54.30 ,
25/07/2021,06:40:00,13.66,-0.598,0.096,-0.08,0.15,-3.80,-0.382,-0.08,8.616,4.19,21.00 ,present ,12.66 ,54.30 ,
25/07/2021,06:50:00,13.73,-0.534,0.080,-0.06,0.15,-3.80,-0.249,-0.07,8.612,4.19,21.30 ,present ,12.65 ,53.70 ,
25/07/2021,07:00:00,13.75,-0.100,0.000,0.00,0.15,-3.80,-0.265,-0.01,8.612,4.19,21.30 ,present ,12.66 ,54.60 ,
25/07/2021,07:10:00,13.79,-0.565,0.098,-0.07,0.15,-3.80,-0.203,-0.07,8.612,4.19,21.20 ,present ,12.65 ,54.00 ,
25/07/2021,07:20:00,13.81,-0.262,0.145,-0.05,0.15,-3.80,-0.301,-0.03,8.608,4.19,21.10 ,present ,12.66 ,54.30 ,
25/07/2021,07:30:00,13.84,0.135,0.182,-0.01,0.15,-3.80,-0.412,0.01,8.608,4.19,21.20 ,present ,12.65 ,54.00 ,
25/07/2021,07:40:00,13.82,-0.214,0.035,0.00,0.15,-3.80,-0.280,-0.03,8.608,4.19,21.30 ,present ,12.66 ,54.60 ,
25/07/2021,07:50:00,13.84,-0.475,0.000,0.00,0.15,-3.80,-0.232,-0.06,8.608,4.19,21.40 ,present ,12.66 ,54.30 ,
25/07/2021,08:00:00,13.88,-0.222,0.000,0.00,0.15,-3.80,-0.261,-0.03,8.608,4.19,21.50 ,present ,12.65 ,54.00 ,
25/07/2021,08:10:00,13.93,-0.394,0.000,0.00,0.15,-3.80,-0.503,-0.05,8.604,4.19,21.60 ,present ,12.66 ,54.30 ,
25/07/2021,08:20:00,13.95,-0.350,0.185,-0.07,0.15,-3.80,-0.480,-0.04,8.604,4.19,21.70 ,present ,12.66 ,54.30 ,
25/07/2021,08:30:00,13.98,-0.491,0.000,0.00,0.15,-3.80,-0.243,-0.06,8.604,4.19,21.80 ,present ,12.66 ,54.60 ,
25/07/2021,08:40:00,14.03,-0.476,0.130,-0.07,0.15,-3.80,-0.350,-0.06,8.601,4.19,21.80 ,present ,12.66 ,54.60 ,
25/07/2021,08:50:00,14.06,0.121,0.000,0.00,0.15,-3.80,-0.565,0.01,8.601,4.19,22.10 ,present ,12.65 ,54.00 ,
25/07/2021,09:00:00,14.12,-0.230,0.000,0.00,0.15,-3.80,-0.270,-0.03,8.597,4.19,22.10 ,present ,12.66 ,54.30 ,
25/07/2021,09:10:00,14.13,-0.077,0.335,-0.09,0.15,-3.80,-0.523,-0.01,8.597,4.19,22.10 ,present ,12.65 ,54.00 ,
25/07/2021,09:20:00,14.18,0.013,0.000,0.00,0.15,-3.80,-0.414,0.00,8.597,4.19,22.30 ,present ,12.66 ,54.30 ,
25/07/2021,09:30:00,14.28,-0.050,0.000,0.00,0.15,-3.80,-0.488,0.00,8.593,4.19,22.50 ,present ,12.66 ,54.60 ,
25/07/2021,09:40:00,14.34,-0.225,0.040,0.00,0.15,-3.80,-0.275,-0.03,8.589,4.19,22.60 ,present ,12.66 ,54.90 ,
25/07/2021,09:50:00,14.47,-0.305,0.272,-0.10,0.15,-3.80,-0.373,-0.04,8.585,4.19,22.90 ,present ,12.66 ,54.90 ,
25/07/2021,10:00:00,14.71,-0.483,0.132,-0.07,0.15,-3.80,-0.363,-0.06,8.574,4.19,23.40 ,present ,12.66 ,54.30 ,
25/07/2021,10:10:00,15.11,-0.620,0.038,-0.06,0.15,-3.80,-0.058,-0.08,8.559,4.19,24.40 ,present ,12.66 ,54.90 ,
25/07/2021,10:20:00,15.54,-0.150,0.077,0.00,0.15,-3.80,-0.380,-0.02,8.544,4.19,25.80 ,present ,12.67 ,55.50 ,
25/07/2021,10:30:00,16.00,-0.657,0.022,-0.06,0.15,-3.80,0.003,-0.09,8.525,4.19,27.00 ,present ,12.67 ,55.80 ,
25/07/2021,10:40:00,16.72,-0.308,0.290,-0.10,0.15,-3.80,-0.328,-0.04,8.499,4.19,28.30 ,present ,12.67 ,55.80 ,
25/07/2021,10:50:00,17.45,-0.901,-0.022,-0.07,0.15,-3.80,-0.135,-0.12,8.473,4.19,29.50 ,present ,12.67 ,55.50 ,
25/07/2021,11:00:00,18.25,-0.420,0.000,0.00,0.15,-3.80,-0.511,-0.05,8.443,4.19,30.20 ,present ,12.67 ,55.50 ,
25/07/2021,11:10:00,18.81,0.022,0.000,0.00,0.15,-3.80,-0.476,0.00,8.421,4.19,30.50 ,present ,12.66 ,55.20 ,
25/07/2021,11:20:00,18.93,-0.561,0.190,-0.09,0.15,-3.80,-0.343,-0.07,8.417,4.19,30.80 ,present ,12.67 ,55.50 ,
25/07/2021,11:30:00,19.18,-0.594,0.000,0.00,0.15,-3.80,-0.070,-0.08,8.410,4.19,31.30 ,present ,12.67 ,55.50 ,
25/07/2021,11:40:00,19.22,-0.674,-0.113,-0.01,0.15,-3.80,-0.119,-0.09,8.406,4.19,31.90 ,present ,12.63 ,55.50 ,
25/07/2021,11:50:00,19.47,-0.582,0.000,0.00,0.15,-3.80,-0.151,-0.08,8.399,4.19,32.70 ,present ,12.67 ,55.80 ,
25/07/2021,12:00:00,19.72,-0.371,0.000,0.00,0.15,-3.80,-0.278,-0.05,8.388,4.19,33.90 ,present ,12.67 ,56.10 ,
25/07/2021,12:10:00,20.01,-0.462,0.000,0.00,0.15,-3.80,-0.448,-0.06,8.377,4.19,34.80 ,present ,12.64 ,56.40 ,
25/07/2021,12:20:00,20.17,-0.237,0.209,-0.05,0.15,-3.80,-0.387,-0.03,8.373,4.19,35.09 ,present ,12.63 ,55.50 ,
25/07/2021,12:30:00,20.31,-0.518,0.000,0.00,0.15,-3.80,-0.267,-0.07,8.366,4.19,35.30 ,present ,12.66 ,55.20 ,
25/07/2021,12:40:00,20.26,-0.542,-0.020,-0.02,0.15,-3.80,-0.259,-0.07,8.370,4.19,35.50 ,present ,12.67 ,55.50 ,
25/07/2021,12:50:00,20.14,-0.118,0.216,-0.04,0.15,-3.80,-0.540,-0.01,8.373,4.19,36.00 ,present ,12.67 ,55.50 ,
